21233,22230,21890,20999,22961,20765,24193,19860,27469,25780,20429,17166,25912,28143,24426,17093,19540,22872,17626,25451,22387,28379,25981,11810,22696,18445,19461,14773,NA,25435,27005,27433,26320,18007,14199,18734,18868,20469,18646,24429,28278,22589,25043,6934,11443,20899,9776,23417,8131,26271,18776,28003,24437,11535,21198,9421,20756,17084,25037,21307,13052,25165,17246,19415,12877,14641,17568,18238,21696,22789,25487,15124,19452,22115,23453,17985,4584,13250,18167,23091,22871,27854,24124,6454,13549,11297,7171,15536,2676,17660,13312,12593,15097,16774,19640,15956,19517,13573,6743,14478,21085,23677,24025,11642,10467,9001,12974,12083,14988,16771,21098,17127,11111,14317,5082,9672,17847,15982,13467,8597,19999,17158,11340,21000,22376,27444,16963,16224,26659,26188,26734,27437,26071,7287,16266,22398,13227,20833,19678,24929,9865,10903,23046,17538,10092,19715,16334,18827,18515,20034,17342,18761,14373,7332,4957,9739,11205,3526,10200,8741,15938,8712,12663
23870,25146,24383,23313,25976,23228,26659,21789,30244,28121,21906,18555,28273,30761,26875,18630,20257,24677,18985,26883,25120,30711,27727,13081,25983,20451,21279,15051,25435,NA,30832,30749,29114,20628,16512,21451,21197,23331,20763,27272,31040,25232,27901,8476,13654,23649,11830,26182,10438,28510,21407,30534,27120,13180,23218,11010,23163,19427,27429,22831,14025,27579,18234,22154,15001,17187,20263,20860,24816,25862,28251,17123,22305,23749,25515,19105,5087,15414,20494,25654,24800,30400,26041,7710,15388,12201,7694,17146,3059,19277,14313,13629,16555,18729,21405,17691,21799,14988,7603,17080,23419,25595,25883,12443,11145,8935,13772,12939,15819,17737,22686,17783,11541,15727,5862,11483,19998,17477,14916,9535,21858,19363,12013,22660,24986,30095,18752,18319,28784,28177,28785,29917,28031,7433,17967,24388,14004,22395,21295,27360,9973,11337,24845,19915,11237,21683,18266,20504,20392,22008,18761,20167,15785,10060,7609,11668,13074,4044,12246,10382,18756,9749,13732
27813,29096,28947,27187,29844,26760,30975,25320,35038,32695,26198,22180,33436,36025,31533,22544,24063,28716,22547,30448,29688,35773,32222,13820,30091,22982,23508,16498,27005,30832,NA,34507,32868,23660,19467,25003,24631,26954,24254,31405,36199,29179,31931,9610,15629,27583,13416,30545,12432,33013,24055,35392,31372,15177,26744,12708,26347,22220,31284,26021,15852,31499,20705,24903,16958,20072,23078,23934,28040,29119,32573,19121,25412,28163,30173,22719,6485,18712,24181,29943,29308,35384,30290,9873,19082,15387,9974,21114,3946,22851,17358,16287,19532,22840,26012,21732,26431,18122,9760,20266,27396,30049,30351,15188,14079,10905,17305,15719,18511,20629,26082,20575,13361,19423,8210,15325,24900,21935,17952,12492,26141,23694,14984,27115,29253,35292,22472,21483,33608,32932,33495,34914,32386,10070,21969,29186,17789,26590,25596,32391,12122,13972,29055,23798,12832,25313,21562,24046,23762,25654,21301,23093,17504,13377,10035,14429,16152,5677,14911,12602,22855,11734,16303
27608,28725,28733,27200,29604,26396,31014,25242,35055,32882,26174,22157,33434,36151,31665,22554,23992,28812,22209,30883,28645,36174,32659,13763,28638,22906,23454,16403,27433,30749,34507,NA,32901,23295,18620,24784,24698,26714,24034,31419,36406,29179,32170,9229,15157,27700,12972,30724,12077,33459,23797,35618,31737,14801,26765,12249,26260,21740,31642,26219,15488,31769,21028,24412,16709,19296,22602,23501,27687,28739,32646,18885,24986,28495,30174,23127,6375,18554,23896,29855,29368,35792,30477,10097,19101,15670,10511,21208,4030,23420,18160,16899,20099,22903,26267,21474,26516,18113,9371,20003,27599,30417,30774,15625,14326,11303,18003,16186,19334,21540,26668,21314,14268,19707,8061,15104,24974,22257,17950,12342,26465,23891,15505,26986,28988,35315,22074,21118,33875,33274,33862,35270,32964,10551,22075,29498,18013,26874,25794,32738,12849,14677,29478,23553,12553,25347,21358,23746,23773,25708,21195,23229,17411,13415,9982,14113,16129,5550,14927,12308,23145,12108,17035
26287,27362,27141,25528,28236,25203,29307,24196,33216,31334,25263,21636,32047,34576,30550,22013,23012,27529,21935,30209,27715,34525,31365,13215,27666,22771,22483,16383,26320,29114,32868,32901,NA,22912,18638,24083,24081,25967,23752,30759,35002,28419,31209,9061,14657,26231,12577,29077,11815,31751,22967,34057,30256,14016,24788,11522,24480,20738,29559,24444,14931,29779,19288,23441,16144,18909,21723,22683,26784,27536,31329,18374,24176,27330,28851,22377,5870,17160,22644,28407,28291,33987,29001,9220,18082,14728,9977,20130,3947,22475,17217,16105,18960,22152,24907,20917,25138,17986,9545,19683,26613,28893,29232,14826,13813,10681,16759,15047,18287,20394,25396,20466,13344,17820,6588,12913,23117,20542,16343,10641,24597,21980,13081,26067,28274,33730,21707,20712,32574,31763,32455,33787,31568,9939,21104,27893,16937,25806,24475,30942,12129,13730,28117,21998,12168,23734,20661,23019,22350,24106,20435,22222,17252,11893,9026,13108,15056,4365,13593,11327,21369,11522,15762
20903,21740,20960,20002,22072,20023,22469,18237,24400,22743,20094,17480,24695,26062,23775,18041,17311,21387,16434,21954,20834,25224,22730,10094,20779,18023,15976,11326,18007,20628,23660,23295,22912,NA,18511,19914,19703,24576,19844,24360,25819,22450,22960,8313,12033,20165,10457,22409,9843,23167,17038,24776,21909,11534,19142,8990,18941,16661,21237,17097,10223,21389,12918,19144,13686,16412,17731,19168,20693,20681,23716,14789,19399,20676,21858,17041,4633,13678,17544,20845,20525,24626,21115,8023,14510,11501,8196,15586,3332,16025,12255,11364,13268,16707,18102,15510,18270,14355,7879,15434,18530,20662,20837,10483,9936,6508,12291,10204,11952,13380,17648,13341,8219,13392,6303,11157,18011,15952,12453,9325,18027,16562,9824,19461,22030,25284,18038,15895,23772,23191,23592,24300,22939,7312,16047,20821,12360,19004,18070,23017,7729,9011,19953,17988,10413,19331,17133,18888,17013,18145,15121,16121,12687,10591,8404,11347,12925,4366,11576,9685,16438,8662,11113
17242,18388,17826,16838,18225,16409,18697,15445,20576,19057,17125,15430,21320,22145,20036,16020,14551,17993,14351,17831,17488,21364,19216,8160,16858,14496,12976,8988,14199,16512,19467,18620,18638,18511,NA,16765,16896,19488,16744,20005,21869,18697,18818,7333,10672,17507,9472,19066,8966,19719,14483,21115,18912,9940,16092,7722,15730,13963,17628,14157,8262,17754,10537,15663,11252,14835,14485,15717,16729,16943,19790,11829,16018,17634,18854,14367,4110,11582,14800,17635,17513,21106,17708,7801,13679,10733,7982,14194,3380,14117,11278,10506,11742,15136,16238,14318,16552,12659,7495,13554,16133,17749,17839,9758,9376,6218,11690,9491,10917,12130,15034,11913,7261,12742,6744,10677,16506,14826,11302,9298,15814,14943,9357,16769,18841,21709,15488,13947,20346,19861,20173,20783,19370,7059,14596,17988,10966,16186,15517,19915,6697,8346,16757,16384,8310,16469,14958,15684,14489,15486,12274,13275,9896,10404,8402,10946,12360,4599,11333,9267,14908,8139,9922
22059,23023,22756,21345,23271,20704,23929,19383,26255,24499,21579,18674,26542,28054,25075,20035,17959,22439,17228,22651,21543,27252,24597,10358,21880,18200,17748,11887,18734,21451,25003,24784,24083,19914,16765,NA,21954,22061,20731,24522,27862,22641,24270,8705,12904,22764,11298,24640,11555,25252,17970,26838,24134,11766,19830,9311,19340,16988,22405,17814,10000,22476,13901,19580,14360,16857,18546,19963,21365,21566,25267,15013,19836,22317,23928,18351,5249,14900,18850,22422,22384,26930,22409,9074,16352,13143,9492,17536,3945,17568,13820,12809,15087,19531,20824,17952,21117,16112,9060,17748,21269,22885,23078,11418,11303,7679,13758,10803,12410,13976,18517,13844,9028,15412,7448,13044,20018,17889,13515,10691,19112,18211,11271,21383,23768,27673,19210,17733,25882,25076,25668,26587,24866,8797,17791,23035,13882,20986,19887,25192,9100,10712,21525,19094,10068,19583,17473,18958,17559,18852,15297,16579,12465,12397,9846,12531,13964,5376,12796,10396,18372,9570,12699
21220,22224,21814,20922,22311,19979,23254,18737,25825,24122,22006,19046,26622,28077,25221,20642,18652,22740,17394,22979,21355,27386,24969,10405,21407,18425,17651,11967,18868,21197,24631,24698,24081,19703,16896,21954,NA,21890,20907,24308,27780,22551,24397,7741,12109,22166,10463,24389,10546,25169,17377,26822,23896,11671,19749,8799,19077,16376,22339,17739,9865,22468,13690,18759,13547,16519,17453,18950,20656,20981,24844,14359,19078,22522,23944,18545,5007,14133,17916,21946,22110,26975,22433,9121,16771,13612,9934,17897,4109,18073,14437,13353,15409,19314,21024,17900,20859,15785,9118,16824,20912,22755,23035,12398,12090,8445,14568,11986,13877,15526,18770,15565,9591,15285,7330,12025,19840,18185,12765,10512,19453,17892,11094,21175,23463,27588,18991,17238,25961,25322,25897,26629,25161,9239,17983,23266,14329,21429,20293,25452,9581,11124,21949,18817,9666,19817,17130,18912,17291,18536,14988,16592,12309,12241,9423,12819,14480,5285,12692,10620,18155,9879,13268
23447,24367,23949,22739,24858,22277,25607,20721,28019,26156,22625,19664,28324,29994,26963,20280,19979,24417,18537,24953,23505,29103,26138,11262,23316,19819,18145,12796,20469,23331,26954,26714,25967,24576,19488,22061,21890,NA,21872,26974,29637,25088,26005,8682,13220,23017,11470,25553,10897,26663,19028,28570,25261,13077,22111,10173,21682,18583,24687,20134,11780,24837,15286,20918,14739,17661,19430,20918,22854,23081,26879,15892,21147,23752,25124,19487,5407,15738,20106,24024,23639,28561,24382,9465,17013,13723,9821,18180,3877,18880,14796,13536,15702,19424,21296,18028,21409,16014,8789,17285,21490,24065,24359,12711,12041,8330,14913,12581,14603,16254,20748,16065,10271,16289,7733,13301,21342,18801,14801,11189,21271,19595,12058,22371,24760,29034,19884,17649,27317,26761,27237,28139,26409,9072,18860,24211,14754,22010,21108,26810,9593,11265,23161,20832,11480,22259,19471,21192,19703,21171,17404,18686,14198,12524,9789,13212,15054,5259,13446,11231,19296,10046,13234
21685,22431,22264,20932,22552,20501,23471,18577,25451,23961,21993,18970,26430,27741,25283,19595,18907,22822,17077,22833,21139,26826,24509,10406,21370,18944,17360,12376,18646,20763,24254,24034,23752,19844,16744,20731,20907,21872,NA,24084,27338,22144,23512,7865,12395,21629,10389,23840,10579,24591,17146,26367,23282,11826,19676,9025,19149,16937,21756,16766,10149,21922,12965,18756,13595,16217,17662,18906,20367,20666,24223,14202,18597,22399,23644,18520,4935,14061,18270,21630,22161,26397,22109,8860,16293,13415,9558,17547,3983,17371,13819,12366,14493,19088,20583,17886,20438,15958,9328,17135,20340,22313,22523,12411,11963,8572,14501,12288,13568,15106,18832,15083,9591,15020,7244,12167,19371,17825,13362,10398,19030,17268,10617,21179,23735,27278,19308,17361,25588,24885,25356,26150,24457,9020,17734,22873,14448,21050,20127,24962,9258,10378,21606,18701,10225,19847,17480,19518,17008,18256,15167,16450,12548,11417,9037,11967,13671,5157,12247,9994,17142,9290,12122
26478,27456,27273,25550,28019,24970,29098,24410,32966,31094,25266,21614,31878,34114,30187,22376,22172,26963,22095,29314,27333,34111,30963,12401,26090,21726,20846,14785,24429,27272,31405,31419,30759,24360,20005,24522,24308,26974,24084,NA,34867,30658,30806,9415,14932,26248,12740,28978,12387,31414,22885,33616,30013,13723,24149,11260,23828,20515,28834,23648,14082,29060,18850,23262,16665,19541,21908,23326,27081,27387,31673,19114,25255,26964,28643,22005,6008,17574,22681,28179,28136,33611,28755,10230,18809,15162,10831,20347,4188,22955,17852,16680,19349,22225,24539,20806,24780,18270,9828,19896,26665,28526,28844,14281,13555,9462,16770,14145,17823,19815,24717,19586,12938,18176,8078,14726,23863,21256,16308,12247,25189,22986,14677,25716,28194,33253,22114,20689,32311,31568,32129,33303,31405,9887,20867,27451,16349,25228,23847,30476,12137,13826,27597,22347,11998,23679,20783,22719,22565,24364,20160,21876,16897,13511,10421,13773,15745,5597,14445,11674,22485,12092,16131
30575,32012,32682,30633,32731,28796,34665,28866,39280,37012,30068,25686,38280,40757,35724,26613,26731,32254,25582,33559,31441,40821,37005,14146,29781,24391,24393,17086,28278,31040,36199,36406,35002,25819,21869,27862,27780,29637,27338,34867,NA,32382,34838,10124,16667,31440,14512,34484,14464,37920,25998,40162,35954,16172,29412,13277,28349,23655,34533,28497,16528,34841,22839,25889,18202,21652,24291,25806,29618,30674,36569,20405,27318,32843,34586,26784,7504,21438,27080,33695,33751,40624,34392,12706,23314,19289,13718,25242,5329,27130,21647,20147,23404,27597,30969,25926,31063,21507,11911,23535,31781,34905,35246,18293,17633,13266,21894,18809,22407,24711,29741,24242,16445,24247,11467,19328,30021,27145,21336,16230,30968,28448,19467,31375,33019,40009,25418,24209,38670,37974,38638,40203,37387,13485,25893,33729,21275,30625,29374,37258,15295,17766,32909,27279,13321,28127,24313,26271,26571,28934,22879,25320,18487,17143,13067,17060,19404,7748,17661,14398,27461,14556,19576
24252,25061,25107,23467,25634,22817,26660,22614,30526,28823,23410,20088,29586,31623,27973,20765,20677,25025,20713,27208,25461,31863,28890,11514,24067,19829,19088,13456,22589,25232,29179,29179,28419,22450,18697,22641,22551,25088,22144,30658,32382,NA,28907,8615,13567,24110,11625,26712,11259,29108,21053,31150,27900,12844,22354,10500,21908,18851,26780,22185,13251,26991,17710,21166,15082,17800,19884,21243,24888,25163,29340,17494,23264,25096,26523,20562,5633,16240,20893,26187,26081,31236,26732,9761,17475,14070,10243,19043,4018,21730,17075,15905,18282,20538,22910,19256,23079,16893,9095,18171,24718,26552,26816,13440,12757,9038,15642,13238,16903,18697,23108,18383,12204,16852,7739,13875,22240,19768,14984,11470,23530,21693,13715,23687,25969,30763,20464,18894,30022,29398,29907,30963,29066,9460,19569,25537,15455,23413,22257,28376,11646,13312,25803,20951,11082,22070,19417,21160,21292,22896,18827,20538,15723,12914,9994,13013,14950,5302,13695,10931,21222,11654,15359
25632,26639,26465,25098,27415,24310,28587,23908,32831,30962,25014,21373,31877,34183,30042,22204,22555,27141,21958,29435,27341,34401,31208,12753,26586,21490,21489,14888,25043,27901,31931,32170,31209,22960,18818,24270,24397,26005,23512,30806,34838,28907,NA,8844,14360,26032,12350,28810,11767,31583,22509,33855,30084,13803,24247,11338,23725,20014,29147,24125,14366,29346,19311,22708,15747,18754,21052,22262,26316,27028,31233,18239,24252,27036,28572,22024,5984,17126,22107,28139,27948,33890,29035,10254,18688,15165,10834,20540,4303,23289,18074,17029,19750,21986,24860,20736,25029,17828,9634,19305,26686,28762,29086,14912,13997,10466,16705,14846,18649,20580,25272,20440,13470,18310,7639,13969,23672,21051,15678,11969,25135,22949,14436,25743,27571,33276,21496,20322,32367,31671,32287,33462,31308,10338,21073,27841,17080,25624,24324,30982,12598,14449,27883,22243,11654,23705,20290,22452,22812,24453,20227,22474,16755,13566,10456,13958,15921,5351,14525,11869,22666,12448,16834
9245,9788,8849,8456,10061,9069,9395,7596,9915,8929,7571,6866,9292,10067,9162,6906,5914,7926,6717,8201,8546,9779,8550,4175,8560,7041,7046,4673,6934,8476,9610,9229,9061,8313,7333,8705,7741,8682,7865,9415,10124,8615,8844,NA,8208,9544,7045,10022,6650,9065,8681,9752,9471,4533,6996,3823,7538,7095,8283,5973,3549,8301,4500,9509,8447,8741,9337,9336,9460,9265,9890,7565,9117,7358,8581,5881,1889,5819,7278,8492,8064,9604,8113,3077,5766,4343,2915,5936,1414,5884,4278,4082,5063,7122,6942,6828,7631,6027,3445,7702,7975,7894,7935,3461,2840,1261,4500,3225,3618,4319,6368,4368,2505,5183,2393,4551,6890,6110,5145,3814,6805,6333,3667,7562,9203,10043,7761,7208,9181,8854,9034,9463,8975,1919,5304,7159,3081,6705,5838,8195,1538,2548,6797,7005,4093,6894,6521,6948,6241,6722,5612,5817,4915,4184,3512,4488,4860,1925,4976,4176,6401,3184,3671
14499,16009,14428,14149,15590,13801,15392,12264,16646,14895,11848,10390,15323,16624,14804,11063,9986,13069,9886,13115,13279,16119,14336,6470,13371,10994,11523,7469,11443,13654,15629,15157,14657,12033,10672,12904,12109,13220,12395,14932,16667,13567,14360,8208,NA,15069,11458,15847,9161,15078,15392,16290,16230,7155,11991,5886,12596,11034,14104,10283,5710,14047,8075,14604,12616,12561,13893,14080,14597,14795,15760,10905,13817,12386,14469,9611,2883,9419,11982,14171,13225,16227,13484,5042,9525,7439,4709,9895,2100,9664,7096,6584,8672,11019,11939,11239,12935,8772,5148,11380,13190,13331,13360,6425,5342,3254,8169,6360,6982,8211,11007,8226,5022,9492,4294,7839,12134,10863,8854,6541,11868,10867,6929,12450,14605,16790,11229,11637,15210,14697,15119,15952,14990,3299,8766,12304,5510,11358,10189,14201,2322,4262,11559,11605,6195,11555,10151,10818,10012,11119,8838,9701,7540,6968,5631,7205,7805,3160,7927,6889,10643,5254,6622
25113,26692,26264,25104,27664,23801,27813,22031,30535,28090,23927,20635,29765,31738,28038,21415,20147,24993,18773,24767,23903,31157,27907,11192,23230,19307,20337,13057,20899,23649,27583,27700,26231,20165,17507,22764,22166,23017,21629,26248,31440,24110,26032,9544,15069,NA,13293,30409,13876,30244,20884,31272,28579,12639,22954,10505,22394,19027,26291,20691,10350,26369,16136,21544,15907,18561,20951,21721,22995,24008,28585,15948,21557,25101,28047,20336,5787,17240,21254,25671,25370,31341,25860,10191,18983,15524,10810,20167,4382,19919,15826,14661,17702,22816,25101,21644,25765,17055,9807,19890,24739,26945,27014,14019,13005,8924,17633,14377,15875,18035,21819,17641,11505,19963,9530,15745,24196,21981,17633,13309,23442,21631,14896,24375,26465,31469,20383,19450,29393,28851,29393,30781,28672,10098,19720,26215,15559,23435,22357,28986,9929,12503,24198,21677,9921,21715,18616,19926,19256,21238,15843,17979,12505,14213,10836,14032,15674,6559,15100,12273,21172,10567,14136
12468,13803,12656,12333,13616,11901,13449,10885,14564,12973,10171,9030,13274,14461,12664,9696,8415,11405,8389,11147,11402,13978,12337,5627,11447,9175,9896,6354,9776,11830,13416,12972,12577,10457,9472,11298,10463,11470,10389,12740,14512,11625,12350,7045,11458,13293,NA,13675,8318,13158,13489,14222,14148,6457,10569,5507,11159,9820,12328,9223,5159,12356,6964,12644,10144,11026,11855,11968,12475,12700,13710,9283,11878,10794,12628,8400,2548,8353,10377,12456,11551,14199,11675,4433,8428,6650,4098,8685,1887,8292,5981,5906,7457,9971,10633,10001,11534,7763,4590,10193,11564,11749,11757,5646,4752,2803,7272,5677,6124,7192,9710,7204,4422,8850,4070,7200,10846,9635,8094,5988,10484,9691,6373,10995,12608,14657,9676,10182,13231,12648,13206,13923,13001,3061,7753,10657,4740,9683,8696,12396,1617,3782,9813,10174,5282,9739,8809,9262,8547,9526,7526,8219,6447,6350,5223,6532,6913,3051,7113,6045,9442,4569,5783
27989,29293,28944,27842,30403,26582,30685,24248,33556,30844,26745,22633,32712,34950,31055,23399,22788,27841,20802,27600,26540,34393,30889,12500,25959,21690,22043,14660,23417,26182,30545,30724,29077,22409,19066,24640,24389,25553,23840,28978,34484,26712,28810,10022,15847,30409,13675,NA,14023,32696,22470,34129,30819,14214,25679,11416,24954,20884,29084,23426,12266,29335,18381,23667,17236,20078,22943,23885,25421,26431,31425,17509,23675,28103,30546,22887,6457,19091,23705,28297,28064,34247,28499,10885,20280,16827,11551,21872,4556,21768,17137,15668,19032,24318,27065,23097,27524,18495,10396,21140,26466,29332,29524,15256,14200,10093,18927,15738,17313,19564,24145,19235,12483,21261,10110,16946,26122,23690,19015,14357,25708,23536,15915,26902,29151,34559,22619,21112,32339,31806,32272,33679,31507,11078,21624,28916,17632,25947,24880,31763,11127,13687,26815,23770,11525,24444,20738,22581,21540,23585,18108,20319,14269,15019,11311,14870,16944,6941,16058,13072,22765,11474,15288
11872,12880,12452,11777,13265,11179,12817,10405,13911,12669,10664,9575,13274,14122,12625,10250,7717,10665,8949,10162,11172,13861,12103,4923,10563,8753,9191,5360,8131,10438,12432,12077,11815,9843,8966,11555,10546,10897,10579,12387,14464,11259,11767,6650,9161,13876,8318,14023,NA,13231,10725,13810,13731,5443,9237,5142,9646,8824,11127,7355,4153,11060,5931,10709,8931,10289,10765,10963,11215,11334,13352,8221,11047,11002,12441,9056,2793,8412,10226,12131,11770,14325,11266,5207,9722,7544,5471,9648,2633,9135,7393,6842,8478,12453,12054,11757,12770,9206,5773,12325,12437,12160,12060,6360,5937,3163,8349,6326,6738,7764,9427,7445,4919,9423,4872,8020,11440,10337,8278,6664,10567,10234,6890,11255,12893,14633,10032,10259,13315,12895,13215,14072,12984,4714,8989,11642,6319,10291,9662,12970,3877,5488,10208,10058,4279,9070,8640,8568,8264,8969,6237,7219,5430,7524,6214,6891,7496,3476,7675,5979,10344,5079,6279
28203,29612,30365,28732,30531,26732,32277,26916,36654,34228,28102,23882,35258,37579,32894,24424,24543,29849,23574,30894,28826,38015,34404,13178,26998,22205,22555,15577,26271,28510,33013,33459,31751,23167,19719,25252,25169,26663,24591,31414,37920,29108,31583,9065,15078,30244,13158,32696,13231,NA,23958,37637,33483,14592,27340,11989,26209,21757,32169,26629,14884,32505,21780,23659,16520,19847,22248,23590,26885,28158,34052,18760,25055,30797,32365,25164,7054,20157,25185,31242,31256,37921,32296,11669,21368,17656,12696,23768,4675,24762,20056,18708,21593,25546,29186,24252,29197,19518,10706,21324,29362,33907,34114,16548,16238,12088,20335,17323,20850,23043,27482,22399,15194,23027,11133,18318,28043,25363,20457,15371,28905,26641,18886,29248,29883,36898,22874,21983,35859,35551,35853,37292,34915,12459,23702,31337,19759,28312,27182,34481,14255,16929,30241,25059,11740,25924,21947,23929,24562,26732,20618,22930,16305,15931,11939,15889,17967,7520,16634,13680,25579,13467,18148
20688,22395,21136,20500,22453,19718,23030,19537,25966,23813,17645,14918,23208,25189,21921,15773,15552,19763,15739,21245,20503,25438,22940,9640,19671,15724,16583,11489,18776,21407,24055,23797,22967,17038,14483,17970,17377,19028,17146,22885,25998,21053,22509,8681,15392,20884,13489,22470,10725,23958,NA,25610,24804,10393,18619,8851,19080,16120,22808,18203,10637,22766,14721,19963,14909,16124,18378,18847,21685,22349,24190,15975,20178,19212,21501,15025,4038,13657,17441,22291,21314,25579,21757,6869,13390,10687,6746,14386,2790,15997,11771,11463,14105,15910,17876,15596,18710,12508,6833,15355,20406,21429,21474,9706,8480,5901,12109,9878,12569,14267,18374,14200,9182,14232,6141,11276,17955,15911,13024,9380,19361,17450,11707,19125,20886,24985,15606,16212,24172,23482,24067,25257,23817,5268,13529,18996,9181,17722,15943,21920,6157,8523,19561,16643,8854,17091,14862,16092,16456,18094,14909,16284,12776,9548,7580,9857,10815,4342,10805,9006,16566,8436,11291
30127,31435,32243,30114,32303,28402,34131,28408,38784,36275,29349,25085,37481,39972,35042,25708,26344,31550,24760,33342,30495,40266,36560,13985,29109,23661,24189,16927,28003,30534,35392,35618,34057,24776,21115,26838,26822,28570,26367,33616,40162,31150,33855,9752,16290,31272,14222,34129,13810,37637,25610,NA,35462,16040,29219,13047,28209,23408,34324,28510,16220,34608,22835,25356,17593,21140,23791,25134,28859,30135,35729,19836,26517,32259,34039,26247,7295,20999,26576,33118,33101,40014,34030,12290,22609,18791,13192,24715,5051,26369,20996,19725,22837,26604,30337,25341,30512,20515,11348,22490,31015,34372,34661,18038,17187,13176,21537,18701,22103,24440,29338,23959,16245,24020,11378,19068,29558,26642,21233,16058,30477,27963,19469,30847,31973,39236,24530,23529,37953,37248,37869,39428,36679,13108,25338,33113,20888,30006,28877,36633,14930,17409,32270,26741,13006,27655,23588,25555,26015,28413,22489,25004,18072,16663,12682,16686,18917,7759,17455,14269,26703,14178,19136
27004,28550,28865,27252,29226,25308,30782,25648,34848,32494,25304,21867,33145,35428,30842,22764,22615,27553,21855,28777,27140,35842,32344,12206,25573,20727,21794,14687,24437,27120,31372,31737,30256,21909,18912,24134,23896,25261,23282,30013,35954,27900,30084,9471,16230,28579,14148,30819,13731,33483,24804,35462,NA,13837,25628,11426,25093,20690,30745,24897,13351,30832,20178,23071,16665,19332,21765,22665,25992,27139,31959,18101,24074,28002,30361,22504,5991,18946,23691,30077,29708,36003,30107,11302,20612,17055,12124,22040,4784,23875,18979,17853,20970,24332,27430,23221,27933,18399,10273,20867,28440,30723,30947,16061,15176,11359,19647,16681,19801,21992,26014,21429,14618,21931,10494,17366,26825,24201,19185,14743,27545,25370,17714,27380,28536,34915,21504,21236,33888,33175,33841,35457,33022,11413,22163,29174,17387,26448,25002,32538,12778,15398,28488,23817,11162,24076,20812,22184,22850,25158,19568,22012,15951,15431,11782,14814,16731,7198,16143,12845,24408,12752,17197
13432,13912,13870,12804,14070,12766,14676,11247,15834,14798,12070,10448,16239,17044,15095,10453,12300,13907,8835,13304,12426,16267,14577,6750,13230,10839,10456,7742,11535,13180,15177,14801,14016,11534,9940,11766,11671,13077,11826,13723,16172,12844,13803,4533,7155,12639,6457,14214,5443,14592,10393,16040,13837,NA,15736,7591,15387,12510,15658,14056,8193,15710,10424,11469,7787,9303,10932,11232,12180,12646,13948,7942,10780,13391,14344,10806,3392,9384,11868,13582,13075,16012,13478,5651,9705,8362,5405,10661,2676,10150,7843,7212,8391,10427,11415,9721,11942,7749,4434,8641,8835,13121,13157,8152,6964,5840,9213,8576,8533,9357,11999,9356,6483,10437,5401,8645,12789,11537,9418,7186,12453,11212,7291,12443,13704,16614,10535,9302,14973,14626,14998,15632,13904,5865,11277,13906,9355,12669,12468,15550,5339,5766,13522,13350,7705,14161,11977,12403,11476,12664,10438,11328,8449,7441,5772,7762,8897,3734,8035,6627,10704,5507,7125
23744,25026,25567,23828,25173,22532,27079,20810,29286,27121,21801,18368,28908,30693,26660,18224,21633,25001,16171,23976,22279,29693,26670,11141,22767,18210,18671,13428,21198,23218,26744,26765,24788,19142,16092,19830,19749,22111,19676,24149,29412,22354,24247,6996,11991,22954,10569,25679,9237,27340,18619,29219,25628,15736,NA,11741,27181,20585,28668,25503,13356,28883,19271,19961,13256,15663,18707,19435,21241,22501,25808,13847,18955,24747,26169,20076,5740,17206,21495,25057,24301,29681,25094,9217,16776,14382,9148,18558,3622,17993,14105,12630,15217,18980,21960,18322,22401,13575,7004,15216,19416,24851,25072,13916,12433,10527,16636,15156,15577,17419,21673,16853,11639,19737,9507,15716,23618,20945,17833,13015,23091,20871,14583,22994,23821,30003,17883,16417,27589,27230,27745,28927,26308,10018,19531,25472,16749,22748,22601,28150,9955,11383,24123,22567,11853,24326,19535,20985,20317,22482,17717,19431,13886,12561,9261,12651,14452,6389,13636,11100,19399,9126,12718
11009,11615,11668,10417,11696,10537,12238,9585,13229,12598,9581,8083,12766,13716,11769,7855,9301,10696,7535,10683,10767,13124,11537,5244,10943,8172,8622,6106,9421,11010,12708,12249,11522,8990,7722,9311,8799,10173,9025,11260,13277,10500,11338,3823,5886,10505,5507,11416,5142,11989,8851,13047,11426,7591,11741,NA,11904,10499,12556,10744,7894,12620,7920,9436,6082,7550,9070,8987,10212,10603,11507,6418,8939,10422,11468,8332,2589,7596,10070,11442,11003,13126,10988,3974,7887,6182,4094,8357,2173,8551,6385,5961,7140,8760,9596,8226,10324,6704,3450,7892,9358,11054,11090,6533,5584,4829,7376,6880,7162,7870,9783,7706,5357,8752,4007,7057,10265,9098,7858,5892,10249,9294,6277,10214,11116,13304,8474,8059,12151,11924,12095,12797,11243,4419,8876,11039,7422,9813,10074,12592,4282,4856,10769,10429,5619,10515,9090,9290,9354,10269,8226,8925,6703,5848,4625,5822,6402,2826,6551,5201,8904,3857,5375
